OriginalID,FinalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,OriginalErrorUnit,StandardisedTraitValue,StandardisedTraitUnit,StandardisedErrorPos,StandardisedErrorNeg,StandardisedErrorUnit,Replicates,Habitat,Labfield,ArenaValue,ArenaUnit,ArenaValueSI,ArenaUnitSI,AmbientTemp,AmbientTempMethod,AmbientTempUnit,AmbientLight,AmbientLightUnit,SecondStressor,SecondStressorDef,SecondStressorValue,SecondStressorUnit,EquilibTimeValue,EquilibTimeUnit,ObsTimeValue,ObsTimeUnit,ObsTimeValueSI,ObsTimeUnitSI,ObsTimeNotes,ResRepValue,ResRepUnit,ResRepValueSI,ResRepUnitSI,Climate,Location,LocationType,LocationDate,CoordinateType,Latitude,Longitude,TaxaPresent,TraitMotivation,TraitOrg,TraitRelevantTaxa,Consumer,ConCommon,ConWholePart,ConWholePartType,ConIDLevel,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,ConTrophic,ConTrophicGroup_citation,ConType,ConStage,ConThermy,ConTemp,ConTempUnit,ConTempMethod,ConLabGrowthTemp,ConLabGrowthTempUnit,ConLabGrowthDur,ConLabGrowthDurUnit,ConAcc,ConAccTemp,ConAccTempNotes,ConAccTime,ConAccTimeNotes,ConAccTimeUnit,ConOrigTemp,ConOrigTempNotes,ConOrigTime,ConOrigTimeNotes,ConOrigTimeUnit,ConSize,ConSizeUnit,ConSizeType,ConSizeSI,ConSizeUnitSI,ConDenValue,ConDenUnit,ConDenTypeSI,ConDenValueSI,ConDenUnitSI,ConMassValueSI,ConMassUnitSI,ConTimeTestTemp,ConTimeTestTempNotes,ConTimeTestTempUnit,ConTimeTestTempSI,ConTimeTestTempUnitSI,Resource,ResCommon,ResIDLevel,ResKingdom,ResPhylum,ResClass,ResOrder,ResFamily,ResGenus,ResSpecies,ResTrophic,ResTrophicGroup_citation,ResType,ResStage,ResThermy,ResTemp,ResTempUnit,ResTempMethod,ResLabGrowthTemp,ResLabGrowthTempUnit,ResLabGrowthDur,ResLabGrowthDurUnit,ResAcc,ResAccTemp,ResAccTempNotes,ResAccTime,ResAccTimeNotes,ResAccTimeUnit,ResOrigTemp,ResOrigTempNotes,ResOrigTime,ResOrigTimeNotes,ResOrigTimeUnit,ResSize,ResSizeUnit,ResSizeType,ResSizeSI,ResSizeUnitSI,ResDenValue,ResDenUnit,ResDenTypeSI,ResDenValueSI,ResDenUnitSI,ResMassValueSI,ResMassUnitSI,ResTimeTestTemp,ResTimeTestTempNotes,ResTimeTestTempUnit,ResTimeTestTempSI,ResTimeTestTempUnitSI,PhysicalProcess,PhysicalProcess_1,PhysicalProcess_2,ElectronDonorCommon,ElectronDonorFormula,ElectronAcceptorCommon,ElectronAcceptorFormula,CitationID,Citation,DOI,Published,FigureTable,Notes,SubmittedBy,ContributorEmail,ManualCheck
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0258504,h^-1,NA,NA,NA,0.00000718,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,24.84,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,24.84,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0258504,h^-1,NA,NA,NA,0.00000718,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,24.84,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,24.84,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0404518,h^-1,NA,NA,NA,0.0000112,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,29.9959,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,29.9959,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0433685,h^-1,NA,NA,NA,0.000012,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,29.9929,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,29.9929,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0447574,h^-1,NA,NA,NA,0.0000124,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,29.9914,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,29.9914,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0790874,h^-1,NA,NA,NA,0.000022,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,36.9519,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,36.9519,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0871428,h^-1,NA,NA,NA,0.0000242,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,36.8675,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,36.8675,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0875592,h^-1,NA,NA,NA,0.0000243,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,36.791,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,36.791,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0945314,h^-1,NA,NA,NA,0.0000263,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,44.7685,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,44.7685,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.096337,h^-1,NA,NA,NA,0.0000268,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,44.7666,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,44.7666,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.103004,h^-1,NA,NA,NA,0.0000286,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,44.7597,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,44.7597,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.110226,h^-1,NA,NA,NA,0.0000306,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,44.7522,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,44.7522,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0353818,h^-1,NA,NA,NA,0.00000983,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,49.8491,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,49.8491,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.0299653,h^-1,NA,NA,NA,0.00000832,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,49.9308,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,49.9308,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
Mickucki_2003,NA,Specific Growth Rate,Growth estimated from methane accumulation,Specific Growth Rate,NA,0.000120934,h^-1,NA,NA,NA,0.00000003,s^-1,NA,NA,NA,NA,NA,Laboratory,NA,NA,NA,NA,54.8288,NA,Celcius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nankai Trough,Organism,NA,NA,32.26,135.01,consumer,NA,population,NA,Methanoculleus submarinus,NA,NA,NA,Species,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,submarinus,NA,NA,NA,NA,ectotherm,54.8288,Celcius,Inferred (ambient),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H2,Hydrogen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hydrogen,H2,Carbon Dioxide,CO2,NA,"2003, Mikucki, J.A et al 'Isolation of a Methanogen from Deep Marine Sediments That Contain Methane Hydrates, and Description of Methanoculleus submarinus sp. nov.', APPLIED AND ENVIRONMENTAL MICROBIOLOGY 69 (3311–3316)",10.1128/AEM.69.6.3311–3316.2003,TRUE,Fig. 3,NA,Joss Thomas,NA,NA
