"OriginalID","FinalID","OriginalTraitName","OriginalTraitDef","StandardisedTraitName","StandardisedTraitDef","OriginalTraitValue","OriginalTraitUnit","OriginalErrorPos","OriginalErrorNeg","OriginalErrorUnit","StandardisedTraitValue","StandardisedTraitUnit","StandardisedErrorPos","StandardisedErrorNeg","StandardisedErrorUnit","Replicates","Habitat","Labfield","ArenaValue","ArenaUnit","ArenaValueSI","ArenaUnitSI","AmbientTemp","AmbientTempMethod","AmbientTempUnit","AmbientLight","AmbientLightUnit","SecondStressor","SecondStressorDef","SecondStressorValue","SecondStressorUnit","EquilibTimeValue","EquilibTimeUnit","ObsTimeValue","ObsTimeUnit","ObsTimeValueSI","ObsTimeUnitSI","ObsTimeNotes","ResRepValue","ResRepUnit","ResRepValueSI","ResRepUnitSI","Climate","Location","LocationType","LocationDate","CoordinateType","Latitude","Longitude","TaxaPresent","TraitMotivation","TraitOrg","TraitRelevantTaxa","Consumer","ConCommon","ConWholePart","ConWholePartType","ConIDLevel","ConKingdom","ConPhylum","ConClass","ConOrder","ConFamily","ConGenus","ConSpecies","ConTrophic","ConTrophicGroup_citation","ConType","ConStage","ConThermy","ConTemp","ConTempUnit","ConTempMethod","ConLabGrowthTemp","ConLabGrowthTempUnit","ConLabGrowthDur","ConLabGrowthDurUnit","ConAcc","ConAccTemp","ConAccTempNotes","ConAccTime","ConAccTimeNotes","ConAccTimeUnit","ConOrigTemp","ConOrigTempNotes","ConOrigTime","ConOrigTimeNotes","ConOrigTimeUnit","ConSize","ConSizeUnit","ConSizeType","ConSizeSI","ConSizeUnitSI","ConDenValue","ConDenUnit","ConDenTypeSI","ConDenValueSI","ConDenUnitSI","ConMassValueSI","ConMassUnitSI","ConTimeTestTemp","ConTimeTestTempNotes","ConTimeTestTempUnit","ConTimeTestTempSI","ConTimeTestTempUnitSI","Resource","ResCommon","ResIDLevel","ResKingdom","ResPhylum","ResClass","ResOrder","ResFamily","ResGenus","ResSpecies","ResTrophic","ResTrophicGroup_citation","ResType","ResStage","ResThermy","ResTemp","ResTempUnit","ResTempMethod","ResLabGrowthTemp","ResLabGrowthTempUnit","ResLabGrowthDur","ResLabGrowthDurUnit","ResAcc","ResAccTemp","ResAccTempNotes","ResAccTime","ResAccTimeNotes","ResAccTimeUnit","ResOrigTemp","ResOrigTempNotes","ResOrigTime","ResOrigTimeNotes","ResOrigTimeUnit","ResSize","ResSizeUnit","ResSizeType","ResSizeSI","ResSizeUnitSI","ResDenValue","ResDenUnit","ResDenTypeSI","ResDenValueSI","ResDenUnitSI","ResMassValueSI","ResMassUnitSI","ResTimeTestTemp","ResTimeTestTempNotes","ResTimeTestTempUnit","ResTimeTestTempSI","ResTimeTestTempUnitSI","PhysicalProcess","PhysicalProcess_1","PhysicalProcess_2","CitationID","Citation","DOI","Published","FigureTable","Notes","SubmittedBy","ContributorEmail","ManualCheck"
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.059,"Square Root (minutes -1)",NA,NA,NA,5.8e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,282.45,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",9.3,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.06,"Square Root (minutes -1)",NA,NA,NA,6e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,283.2,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",10.05,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.062,"Square Root (minutes -1)",NA,NA,NA,6.41e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,283.95,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",10.8,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.06,"Square Root (minutes -1)",NA,NA,NA,6e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,284.65,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",11.5,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.061,"Square Root (minutes -1)",NA,NA,NA,6.2e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,285.3,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",12.15,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.06,"Square Root (minutes -1)",NA,NA,NA,6e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,286.05,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",12.9,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.061,"Square Root (minutes -1)",NA,NA,NA,6.2e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,286.75,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",13.6,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.061,"Square Root (minutes -1)",NA,NA,NA,6.2e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,287.4,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",14.25,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.058,"Square Root (minutes -1)",NA,NA,NA,5.61e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,288.05,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",14.9,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.059,"Square Root (minutes -1)",NA,NA,NA,5.8e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,288.8,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",15.65,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.057,"Square Root (minutes -1)",NA,NA,NA,5.42e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,289.5,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",16.35,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.055,"Square Root (minutes -1)",NA,NA,NA,5.04e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,290.25,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",17.1,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.052,"Square Root (minutes -1)",NA,NA,NA,4.51e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,291.05,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",17.9,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.042,"Square Root (minutes -1)",NA,NA,NA,2.94e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,291.9,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",18.75,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
192,192,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.027,"Square Root (minutes -1)",NA,NA,NA,1.22e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,292.65,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",19.5,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
193,193,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.04,"Square Root (minutes -1)",NA,NA,NA,2.67e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,273.55,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",0.4,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
193,193,"Square Root (Maximum Specific Growth Rate)",NA,"Population Growth Rate",NA,0.043,"Square Root (minutes -1)",NA,NA,NA,3.08e-05,"s-1",NA,NA,NA,NA,NA,"Laboratory",NA,NA,NA,NA,274.45,NA,"Kelvin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"consumer",NA,NA,NA,"Shewanella gelidimarina",NA,NA,NA,"Species","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","gelidimarina",NA,NA,NA,NA,"ectotherm",1.3,"Celcius","Inferred (ambient)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362","10.1016/j.jtbi.2004.10.016",TRUE,NA,"Data from Nichols2000","Tom Smith",NA,NA
